state,year,offense,count
SD,2002,burglary,1034
SD,2002,homicide,5
SD,2002,larceny,3293
SD,2002,motor-vehicle-theft,241
SD,2002,property-crime,4600
SD,2002,rape,90
SD,2002,robbery,22
SD,2002,violent-crime,329
SD,2003,aggravated-assault,249
SD,2003,arson,31
SD,2003,burglary,1192
SD,2003,homicide,4
SD,2003,larceny,3554
SD,2003,motor-vehicle-theft,288
SD,2003,property-crime,5065
SD,2003,rape,87
SD,2003,robbery,21
SD,2003,violent-crime,361
SD,2004,aggravated-assault,251
SD,2004,arson,23
SD,2004,burglary,1095
SD,2004,homicide,7
SD,2004,larceny,3364
SD,2004,motor-vehicle-theft,277
SD,2004,property-crime,4759
SD,2004,rape,95
SD,2004,robbery,19
SD,2004,violent-crime,372
SD,2005,aggravated-assault,192
SD,2005,arson,29
SD,2005,burglary,820
SD,2005,homicide,8
SD,2005,larceny,2770
SD,2005,motor-vehicle-theft,267
SD,2005,property-crime,3886
SD,2005,rape,95
SD,2005,robbery,14
SD,2005,violent-crime,309
SD,2006,aggravated-assault,588
SD,2006,arson,69
SD,2006,burglary,2209
SD,2006,homicide,9
SD,2006,larceny,7974
SD,2006,motor-vehicle-theft,575
SD,2006,property-crime,10827
SD,2006,rape,324
SD,2006,robbery,88
SD,2006,violent-crime,1009
SD,2007,aggravated-assault,660
SD,2007,arson,95
SD,2007,burglary,2094
SD,2007,homicide,13
SD,2007,larceny,8931
SD,2007,motor-vehicle-theft,652
SD,2007,property-crime,11772
SD,2007,rape,319
SD,2007,robbery,106
SD,2007,violent-crime,1098
SD,2008,aggravated-assault,824
SD,2008,arson,112
SD,2008,burglary,2230
SD,2008,homicide,21
SD,2008,larceny,9641
SD,2008,motor-vehicle-theft,659
SD,2008,property-crime,12642
SD,2008,rape,463
SD,2008,robbery,116
SD,2008,violent-crime,1424
SD,2009,aggravated-assault,681
SD,2009,arson,71
SD,2009,burglary,2255
SD,2009,homicide,18
SD,2009,larceny,10654
SD,2009,motor-vehicle-theft,724
SD,2009,property-crime,13704
SD,2009,rape,442
SD,2009,robbery,106
SD,2009,violent-crime,1247
SD,2010,aggravated-assault,852
SD,2010,arson,63
SD,2010,burglary,2757
SD,2010,homicide,14
SD,2010,larceny,10982
SD,2010,motor-vehicle-theft,666
SD,2010,property-crime,14468
SD,2010,rape,360
SD,2010,robbery,142
SD,2010,violent-crime,1368
SD,2011,aggravated-assault,817
SD,2011,arson,109
SD,2011,burglary,2501
SD,2011,homicide,14
SD,2011,larceny,11216
SD,2011,motor-vehicle-theft,784
SD,2011,property-crime,14610
SD,2011,rape,410
SD,2011,robbery,156
SD,2011,violent-crime,1397
SD,2012,aggravated-assault,1045
SD,2012,arson,125
SD,2012,burglary,2757
SD,2012,homicide,13
SD,2012,larceny,12838
SD,2012,motor-vehicle-theft,912
SD,2012,property-crime,16632
SD,2012,rape,510
SD,2012,robbery,142
SD,2012,violent-crime,1710
SD,2013,aggravated-assault,1186
SD,2013,arson,73
SD,2013,burglary,2675
SD,2013,homicide,12
SD,2013,larceny,11495
SD,2013,motor-vehicle-theft,745
SD,2013,property-crime,14988
SD,2013,rape,402
SD,2013,robbery,144
SD,2013,violent-crime,1744
SD,2014,aggravated-assault,1271
SD,2014,arson,66
SD,2014,burglary,2480
SD,2014,homicide,15
SD,2014,larceny,12128
SD,2014,motor-vehicle-theft,872
SD,2014,property-crime,15546
SD,2014,rape,399
SD,2014,robbery,176
SD,2014,violent-crime,1861
SD,2015,aggravated-assault,1523
SD,2015,arson,63
SD,2015,burglary,2534
SD,2015,homicide,24
SD,2015,larceny,12593
SD,2015,motor-vehicle-theft,1081
SD,2015,property-crime,16271
SD,2015,rape,441
SD,2015,robbery,200
SD,2015,violent-crime,2188
SD,2016,aggravated-assault,1623
SD,2016,arson,72
SD,2016,burglary,2702
SD,2016,homicide,19
SD,2016,larceny,13205
SD,2016,motor-vehicle-theft,1368
SD,2016,property-crime,17347
SD,2016,rape,454
SD,2016,robbery,235
SD,2016,violent-crime,2331
SD,2017,aggravated-assault,1510
SD,2017,arson,74
SD,2017,burglary,2392
SD,2017,homicide,19
SD,2017,larceny,12676
SD,2017,motor-vehicle-theft,1233
SD,2017,property-crime,16375
SD,2017,rape,501
SD,2017,robbery,179
SD,2017,violent-crime,2209
SD,2018,aggravated-assault,1551
SD,2018,arson,66
SD,2018,burglary,2248
SD,2018,homicide,11
SD,2018,larceny,11964
SD,2018,motor-vehicle-theft,1342
SD,2018,property-crime,15620
SD,2018,rape,522
SD,2018,robbery,208
SD,2018,violent-crime,2292
TN,1997,aggravated-assault,365
TN,1997,arson,33
TN,1997,burglary,1432
TN,1997,homicide,16
TN,1997,larceny,2683
TN,1997,motor-vehicle-theft,281
TN,1997,property-crime,4429
TN,1997,rape,65
TN,1997,robbery,80
TN,1997,violent-crime,526
TN,1998,aggravated-assault,4317
TN,1998,arson,360
TN,1998,burglary,10680
TN,1998,homicide,80
TN,1998,larceny,29885
TN,1998,motor-vehicle-theft,3483
TN,1998,property-crime,44408
TN,1998,rape,534
TN,1998,robbery,600
TN,1998,violent-crime,5531
TN,1999,aggravated-assault,9719
TN,1999,arson,696
TN,1999,burglary,20340
TN,1999,homicide,124
TN,1999,larceny,63012
TN,1999,motor-vehicle-theft,7428
TN,1999,property-crime,91476
TN,1999,rape,1049
TN,1999,robbery,1364
TN,1999,violent-crime,12256
TN,2000,aggravated-assault,20393
TN,2000,arson,1300
TN,2000,burglary,43812
TN,2000,homicide,293
TN,2000,larceny,128929
TN,2000,motor-vehicle-theft,20699
TN,2000,property-crime,194740
TN,2000,rape,2239
TN,2000,robbery,6303
TN,2000,violent-crime,29228
TN,2001,aggravated-assault,25337
TN,2001,arson,1736
TN,2001,burglary,59551
TN,2001,homicide,389
TN,2001,larceny,167638
TN,2001,motor-vehicle-theft,27323
TN,2001,property-crime,256248
TN,2001,rape,2761
TN,2001,robbery,10257
TN,2001,violent-crime,38744
TN,2002,aggravated-assault,24665
TN,2002,arson,1552
TN,2002,burglary,61246
TN,2002,homicide,390
TN,2002,larceny,165087
TN,2002,motor-vehicle-theft,25989
TN,2002,property-crime,253874
TN,2002,rape,2913
TN,2002,robbery,9535
TN,2002,violent-crime,37503
TN,2003,aggravated-assault,23912
TN,2003,arson,1569
TN,2003,burglary,63360
TN,2003,homicide,379
TN,2003,larceny,169955
TN,2003,motor-vehicle-theft,25914
TN,2003,property-crime,260798
TN,2003,rape,2717
TN,2003,robbery,9474
TN,2003,violent-crime,36482
TN,2004,aggravated-assault,24593
TN,2004,arson,1508
TN,2004,burglary,60573
TN,2004,homicide,339
TN,2004,larceny,172651
TN,2004,motor-vehicle-theft,24405
TN,2004,property-crime,259137
TN,2004,rape,2929
TN,2004,robbery,8928
TN,2004,violent-crime,36789
TN,2005,aggravated-assault,26370
TN,2005,arson,1463
TN,2005,burglary,61370
TN,2005,homicide,393
TN,2005,larceny,171492
TN,2005,motor-vehicle-theft,24320
TN,2005,property-crime,258645
TN,2005,rape,2833
TN,2005,robbery,10070
TN,2005,violent-crime,39666
TN,2006,aggravated-assault,25951
TN,2006,arson,1419
TN,2006,burglary,63067
TN,2006,homicide,399
TN,2006,larceny,166787
TN,2006,motor-vehicle-theft,22213
TN,2006,property-crime,253486
TN,2006,rape,2867
TN,2006,robbery,11211
TN,2006,violent-crime,40428
TN,2007,aggravated-assault,26303
TN,2007,arson,1322
TN,2007,burglary,61735
TN,2007,homicide,392
TN,2007,larceny,171712
TN,2007,motor-vehicle-theft,21380
TN,2007,property-crime,256149
TN,2007,rape,2876
TN,2007,robbery,11105
TN,2007,violent-crime,40676
TN,2008,aggravated-assault,25148
TN,2008,arson,1282
TN,2008,burglary,64700
TN,2008,homicide,393
TN,2008,larceny,169352
TN,2008,motor-vehicle-theft,18805
TN,2008,property-crime,254139
TN,2008,rape,2787
TN,2008,robbery,10835
TN,2008,violent-crime,39163
TN,2009,aggravated-assault,23553
TN,2009,arson,1240
TN,2009,burglary,63696
TN,2009,homicide,444
TN,2009,larceny,160793
TN,2009,motor-vehicle-theft,14816
TN,2009,property-crime,240545
TN,2009,rape,2673
TN,2009,robbery,9708
TN,2009,violent-crime,36378
TN,2010,aggravated-assault,22189
TN,2010,arson,1165
TN,2010,burglary,64145
TN,2010,homicide,340
TN,2010,larceny,156378
TN,2010,motor-vehicle-theft,14350
TN,2010,property-crime,236038
TN,2010,rape,2826
TN,2010,robbery,8412
TN,2010,violent-crime,33767
TN,2011,aggravated-assault,22233
TN,2011,arson,1148
TN,2011,burglary,62459
TN,2011,homicide,364
TN,2011,larceny,156767
TN,2011,motor-vehicle-theft,13990
TN,2011,property-crime,234364
TN,2011,rape,2860
TN,2011,robbery,8131
TN,2011,violent-crime,33588
TN,2012,aggravated-assault,23781
TN,2012,arson,1225
TN,2012,burglary,56147
TN,2012,homicide,379
TN,2012,larceny,151328
TN,2012,motor-vehicle-theft,12838
TN,2012,property-crime,221538
TN,2012,rape,2826
TN,2012,robbery,8195
TN,2012,violent-crime,35181
TN,2013,aggravated-assault,21353
TN,2013,arson,1104
TN,2013,burglary,51223
TN,2013,homicide,321
TN,2013,larceny,146407
TN,2013,motor-vehicle-theft,11827
TN,2013,property-crime,210561
TN,2013,rape,2541
TN,2013,robbery,7379
TN,2013,violent-crime,31594
TN,2014,aggravated-assault,22607
TN,2014,arson,1088
TN,2014,burglary,46822
TN,2014,homicide,354
TN,2014,larceny,143931
TN,2014,motor-vehicle-theft,12489
TN,2014,property-crime,204330
TN,2014,rape,2687
TN,2014,robbery,7340
TN,2014,violent-crime,32988
TN,2015,aggravated-assault,22826
TN,2015,arson,939
TN,2015,burglary,44155
TN,2015,homicide,401
TN,2015,larceny,142640
TN,2015,motor-vehicle-theft,13044
TN,2015,property-crime,200778
TN,2015,rape,2904
TN,2015,robbery,7601
TN,2015,violent-crime,33732
TN,2016,aggravated-assault,23788
TN,2016,arson,1102
TN,2016,burglary,40863
TN,2016,homicide,472
TN,2016,larceny,138627
TN,2016,motor-vehicle-theft,15369
TN,2016,property-crime,195961
TN,2016,rape,2856
TN,2016,robbery,7902
TN,2016,violent-crime,35018
TN,2017,aggravated-assault,24284
TN,2017,arson,960
TN,2017,burglary,38714
TN,2017,homicide,507
TN,2017,larceny,143437
TN,2017,motor-vehicle-theft,18536
TN,2017,property-crime,201647
TN,2017,rape,3045
TN,2017,robbery,7923
TN,2017,violent-crime,35759
TN,2018,aggravated-assault,23439
TN,2018,arson,828
TN,2018,burglary,33329
TN,2018,homicide,473
TN,2018,larceny,141118
TN,2018,motor-vehicle-theft,20364
TN,2018,property-crime,195639
TN,2018,rape,2910
TN,2018,robbery,7256
TN,2018,violent-crime,34078
TX,1997,aggravated-assault,649
TX,1997,arson,68
TX,1997,burglary,2611
TX,1997,homicide,26
TX,1997,larceny,9528
TX,1997,motor-vehicle-theft,1542
TX,1997,property-crime,13749
TX,1997,rape,305
TX,1997,robbery,466
TX,1997,violent-crime,1446
TX,1998,aggravated-assault,2126
TX,1998,arson,290
TX,1998,burglary,8832
TX,1998,homicide,38
TX,1998,larceny,32745
TX,1998,motor-vehicle-theft,3886
TX,1998,property-crime,45753
TX,1998,rape,673
TX,1998,robbery,1213
TX,1998,violent-crime,4050
TX,1999,aggravated-assault,2435
TX,1999,arson,308
TX,1999,burglary,10708
TX,1999,homicide,39
TX,1999,larceny,40624
TX,1999,motor-vehicle-theft,4017
TX,1999,property-crime,55657
TX,1999,rape,812
TX,1999,robbery,1323
TX,1999,violent-crime,4609
TX,2000,aggravated-assault,2837
TX,2000,arson,289
TX,2000,burglary,11426
TX,2000,homicide,45
TX,2000,larceny,44717
TX,2000,motor-vehicle-theft,4544
TX,2000,property-crime,60976
TX,2000,rape,1273
TX,2000,robbery,1447
TX,2000,violent-crime,5602
TX,2001,aggravated-assault,4188
TX,2001,arson,405
TX,2001,burglary,16728
TX,2001,homicide,70
TX,2001,larceny,63490
TX,2001,motor-vehicle-theft,6807
TX,2001,property-crime,87430
TX,2001,rape,1411
TX,2001,robbery,2086
TX,2001,violent-crime,7755
TX,2002,aggravated-assault,4685
TX,2002,arson,423
TX,2002,burglary,18877
TX,2002,homicide,66
TX,2002,larceny,74190
TX,2002,motor-vehicle-theft,7491
TX,2002,property-crime,100981
TX,2002,rape,1682
TX,2002,robbery,2446
TX,2002,violent-crime,8879
TX,2003,aggravated-assault,3854
TX,2003,arson,314
TX,2003,burglary,15635
TX,2003,homicide,79
TX,2003,larceny,56735
TX,2003,motor-vehicle-theft,5649
TX,2003,property-crime,78333
TX,2003,rape,1233
TX,2003,robbery,1710
TX,2003,violent-crime,6876
TX,2004,aggravated-assault,3929
TX,2004,arson,250
TX,2004,burglary,15454
TX,2004,homicide,62
TX,2004,larceny,56721
TX,2004,motor-vehicle-theft,5535
TX,2004,property-crime,77960
TX,2004,rape,1250
TX,2004,robbery,1639
TX,2004,violent-crime,6880
TX,2005,aggravated-assault,5672
TX,2005,arson,316
TX,2005,burglary,18874
TX,2005,homicide,82
TX,2005,larceny,72277
TX,2005,motor-vehicle-theft,8361
TX,2005,property-crime,99828
TX,2005,rape,1740
TX,2005,robbery,2020
TX,2005,violent-crime,9514
TX,2006,aggravated-assault,8438
TX,2006,arson,566
TX,2006,burglary,28728
TX,2006,homicide,127
TX,2006,larceny,100363
TX,2006,motor-vehicle-theft,12815
TX,2006,property-crime,142472
TX,2006,rape,2285
TX,2006,robbery,3827
TX,2006,violent-crime,14677
TX,2007,aggravated-assault,8031
TX,2007,arson,480
TX,2007,burglary,29573
TX,2007,homicide,129
TX,2007,larceny,99463
TX,2007,motor-vehicle-theft,10725
TX,2007,property-crime,140241
TX,2007,rape,2247
TX,2007,robbery,4096
TX,2007,violent-crime,14503
TX,2008,aggravated-assault,7190
TX,2008,arson,473
TX,2008,burglary,28278
TX,2008,homicide,123
TX,2008,larceny,90189
TX,2008,motor-vehicle-theft,8340
TX,2008,property-crime,127280
TX,2008,rape,2091
TX,2008,robbery,3883
TX,2008,violent-crime,13287
TX,2009,aggravated-assault,6570
TX,2009,arson,443
TX,2009,burglary,30137
TX,2009,homicide,110
TX,2009,larceny,91566
TX,2009,motor-vehicle-theft,7647
TX,2009,property-crime,129793
TX,2009,rape,1963
TX,2009,robbery,3482
TX,2009,violent-crime,12125
TX,2010,aggravated-assault,6717
TX,2010,arson,362
TX,2010,burglary,27352
TX,2010,homicide,132
TX,2010,larceny,86445
TX,2010,motor-vehicle-theft,7275
TX,2010,property-crime,121434
TX,2010,rape,1858
TX,2010,robbery,3077
TX,2010,violent-crime,11784
TX,2011,aggravated-assault,6473
TX,2011,arson,386
TX,2011,burglary,26857
TX,2011,homicide,103
TX,2011,larceny,80146
TX,2011,motor-vehicle-theft,6691
TX,2011,property-crime,114080
TX,2011,rape,1763
TX,2011,robbery,2722
TX,2011,violent-crime,11061
TX,2012,aggravated-assault,6324
TX,2012,arson,339
TX,2012,burglary,23558
TX,2012,homicide,94
TX,2012,larceny,74156
TX,2012,motor-vehicle-theft,6205
TX,2012,property-crime,104258
TX,2012,rape,1816
TX,2012,robbery,2630
TX,2012,violent-crime,10864
TX,2013,aggravated-assault,5729
TX,2013,arson,345
TX,2013,burglary,21017
TX,2013,homicide,96
TX,2013,larceny,71620
TX,2013,motor-vehicle-theft,6070
TX,2013,property-crime,99052
TX,2013,rape,1688
TX,2013,robbery,2496
TX,2013,violent-crime,10009
TX,2014,aggravated-assault,5808
TX,2014,arson,342
TX,2014,burglary,18714
TX,2014,homicide,110
TX,2014,larceny,71513
TX,2014,motor-vehicle-theft,6426
TX,2014,property-crime,96995
TX,2014,rape,1732
TX,2014,robbery,2409
TX,2014,violent-crime,10059
TX,2015,aggravated-assault,6070
TX,2015,arson,291
TX,2015,burglary,18059
TX,2015,homicide,121
TX,2015,larceny,72961
TX,2015,motor-vehicle-theft,6642
TX,2015,property-crime,97953
TX,2015,rape,1811
TX,2015,robbery,2352
TX,2015,violent-crime,10354
TX,2016,aggravated-assault,6534
TX,2016,arson,345
TX,2016,burglary,17807
TX,2016,homicide,132
TX,2016,larceny,73523
TX,2016,motor-vehicle-theft,7432
TX,2016,property-crime,99107
TX,2016,rape,1955
TX,2016,robbery,2713
TX,2016,violent-crime,11334
TX,2017,aggravated-assault,9570
TX,2017,arson,418
TX,2017,burglary,21216
TX,2017,homicide,206
TX,2017,larceny,92228
TX,2017,motor-vehicle-theft,10499
TX,2017,property-crime,124361
TX,2017,rape,2892
TX,2017,robbery,3681
TX,2017,violent-crime,16349
TX,2018,aggravated-assault,24772
TX,2018,arson,756
TX,2018,burglary,44265
TX,2018,homicide,531
TX,2018,larceny,187062
TX,2018,motor-vehicle-theft,29975
TX,2018,property-crime,262058
TX,2018,rape,5233
TX,2018,robbery,13101
TX,2018,violent-crime,43637
UT,1993,aggravated-assault,147
UT,1993,arson,49
UT,1993,burglary,886
UT,1993,homicide,8
UT,1993,larceny,4455
UT,1993,motor-vehicle-theft,279
UT,1993,property-crime,5669
UT,1993,rape,73
UT,1993,robbery,34
UT,1993,violent-crime,262
UT,1994,aggravated-assault,591
UT,1994,arson,153
UT,1994,burglary,3543
UT,1994,homicide,14
UT,1994,larceny,19230
UT,1994,motor-vehicle-theft,1194
UT,1994,property-crime,24120
UT,1994,rape,265
UT,1994,robbery,137
UT,1994,violent-crime,1007
UT,1995,aggravated-assault,788
UT,1995,arson,166
UT,1995,burglary,4351
UT,1995,homicide,23
UT,1995,larceny,27312
UT,1995,motor-vehicle-theft,1615
UT,1995,property-crime,33444
UT,1995,rape,334
UT,1995,robbery,169
UT,1995,violent-crime,1314
UT,1996,aggravated-assault,776
UT,1996,arson,194
UT,1996,burglary,4503
UT,1996,homicide,15
UT,1996,larceny,26603
UT,1996,motor-vehicle-theft,1746
UT,1996,property-crime,33046
UT,1996,rape,350
UT,1996,robbery,167
UT,1996,violent-crime,1308
UT,1997,aggravated-assault,1147
UT,1997,arson,193
UT,1997,burglary,5845
UT,1997,homicide,15
UT,1997,larceny,33666
UT,1997,motor-vehicle-theft,2453
UT,1997,property-crime,42157
UT,1997,rape,519
UT,1997,robbery,310
UT,1997,violent-crime,1991
UT,1998,aggravated-assault,1205
UT,1998,arson,212
UT,1998,burglary,5787
UT,1998,homicide,24
UT,1998,larceny,35387
UT,1998,motor-vehicle-theft,2741
UT,1998,property-crime,44127
UT,1998,rape,518
UT,1998,robbery,405
UT,1998,violent-crime,2152
UT,1999,aggravated-assault,1187
UT,1999,arson,205
UT,1999,burglary,5978
UT,1999,homicide,18
UT,1999,larceny,37104
UT,1999,motor-vehicle-theft,3217
UT,1999,property-crime,46504
UT,1999,rape,597
UT,1999,robbery,378
UT,1999,violent-crime,2180
UT,2000,aggravated-assault,1171
UT,2000,arson,259
UT,2000,burglary,6084
UT,2000,homicide,24
UT,2000,larceny,36844
UT,2000,motor-vehicle-theft,2931
UT,2000,property-crime,46118
UT,2000,rape,679
UT,2000,robbery,383
UT,2000,violent-crime,2257
UT,2001,aggravated-assault,1567
UT,2001,arson,329
UT,2001,burglary,8165
UT,2001,homicide,50
UT,2001,larceny,48009
UT,2001,motor-vehicle-theft,4550
UT,2001,property-crime,61053
UT,2001,rape,840
UT,2001,robbery,792
UT,2001,violent-crime,3249
UT,2002,aggravated-assault,1983
UT,2002,arson,346
UT,2002,burglary,11501
UT,2002,homicide,33
UT,2002,larceny,62559
UT,2002,motor-vehicle-theft,6684
UT,2002,property-crime,81090
UT,2002,rape,1042
UT,2002,robbery,990
UT,2002,violent-crime,4048
UT,2003,aggravated-assault,2112
UT,2003,arson,298
UT,2003,burglary,11485
UT,2003,homicide,37
UT,2003,larceny,59901
UT,2003,motor-vehicle-theft,6392
UT,2003,property-crime,78076
UT,2003,rape,1091
UT,2003,robbery,1106
UT,2003,violent-crime,4346
UT,2004,aggravated-assault,2155
UT,2004,arson,247
UT,2004,burglary,10501
UT,2004,homicide,38
UT,2004,larceny,59562
UT,2004,motor-vehicle-theft,6361
UT,2004,property-crime,76671
UT,2004,rape,1126
UT,2004,robbery,1051
UT,2004,violent-crime,4370
UT,2005,aggravated-assault,2232
UT,2005,arson,298
UT,2005,burglary,10902
UT,2005,homicide,44
UT,2005,larceny,58745
UT,2005,motor-vehicle-theft,7292
UT,2005,property-crime,77237
UT,2005,rape,1096
UT,2005,robbery,917
UT,2005,violent-crime,4289
UT,2006,aggravated-assault,2314
UT,2006,arson,347
UT,2006,burglary,11307
UT,2006,homicide,42
UT,2006,larceny,55095
UT,2006,motor-vehicle-theft,7278
UT,2006,property-crime,74027
UT,2006,rape,1114
UT,2006,robbery,1104
UT,2006,violent-crime,4574
UT,2007,aggravated-assault,2596
UT,2007,arson,315
UT,2007,burglary,12897
UT,2007,homicide,45
UT,2007,larceny,59309
UT,2007,motor-vehicle-theft,8147
UT,2007,property-crime,80668
UT,2007,rape,1207
UT,2007,robbery,1345
UT,2007,violent-crime,5193
UT,2008,aggravated-assault,2551
UT,2008,arson,283
UT,2008,burglary,11951
UT,2008,homicide,33
UT,2008,larceny,61105
UT,2008,motor-vehicle-theft,6713
UT,2008,property-crime,80052
UT,2008,rape,1163
UT,2008,robbery,1336
UT,2008,violent-crime,5083
UT,2009,aggravated-assault,2520
UT,2009,arson,304
UT,2009,burglary,12633
UT,2009,homicide,30
UT,2009,larceny,60424
UT,2009,motor-vehicle-theft,6232
UT,2009,property-crime,79593
UT,2009,rape,1104
UT,2009,robbery,1205
UT,2009,violent-crime,4859
UT,2010,aggravated-assault,2516
UT,2010,arson,252
UT,2010,burglary,12236
UT,2010,homicide,43
UT,2010,larceny,58682
UT,2010,motor-vehicle-theft,5420
UT,2010,property-crime,76590
UT,2010,rape,1162
UT,2010,robbery,1187
UT,2010,violent-crime,4908
UT,2011,aggravated-assault,2499
UT,2011,arson,231
UT,2011,burglary,10466
UT,2011,homicide,43
UT,2011,larceny,56550
UT,2011,motor-vehicle-theft,5709
UT,2011,property-crime,72956
UT,2011,rape,1157
UT,2011,robbery,1033
UT,2011,violent-crime,4732
UT,2012,aggravated-assault,2685
UT,2012,arson,241
UT,2012,burglary,10883
UT,2012,homicide,37
UT,2012,larceny,59228
UT,2012,motor-vehicle-theft,5537
UT,2012,property-crime,75889
UT,2012,rape,1312
UT,2012,robbery,1022
UT,2012,violent-crime,5056
UT,2013,aggravated-assault,2694
UT,2013,arson,213
UT,2013,burglary,11165
UT,2013,homicide,35
UT,2013,larceny,59917
UT,2013,motor-vehicle-theft,6757
UT,2013,property-crime,78052
UT,2013,rape,1297
UT,2013,robbery,1191
UT,2013,violent-crime,5217
UT,2014,aggravated-assault,2506
UT,2014,arson,266
UT,2014,burglary,9343
UT,2014,homicide,45
UT,2014,larceny,58141
UT,2014,motor-vehicle-theft,6396
UT,2014,property-crime,74146
UT,2014,rape,1305
UT,2014,robbery,1221
UT,2014,violent-crime,5077
UT,2015,aggravated-assault,2941
UT,2015,arson,202
UT,2015,burglary,10363
UT,2015,homicide,45
UT,2015,larceny,61383
UT,2015,motor-vehicle-theft,7850
UT,2015,property-crime,79798
UT,2015,rape,1446
UT,2015,robbery,1280
UT,2015,violent-crime,5712
UT,2016,aggravated-assault,3103
UT,2016,arson,220
UT,2016,burglary,10574
UT,2016,homicide,63
UT,2016,larceny,60722
UT,2016,motor-vehicle-theft,8428
UT,2016,property-crime,79944
UT,2016,rape,1380
UT,2016,robbery,1471
UT,2016,violent-crime,6017
UT,2017,aggravated-assault,2969
UT,2017,arson,184
UT,2017,burglary,9377
UT,2017,homicide,59
UT,2017,larceny,56668
UT,2017,motor-vehicle-theft,8372
UT,2017,property-crime,74601
UT,2017,rape,1519
UT,2017,robbery,1356
UT,2017,violent-crime,5903
UT,2018,aggravated-assault,3052
UT,2018,arson,155
UT,2018,burglary,8023
UT,2018,homicide,54
UT,2018,larceny,49192
UT,2018,motor-vehicle-theft,6768
UT,2018,property-crime,64138
UT,2018,rape,1520
UT,2018,robbery,1148
UT,2018,violent-crime,5774
VA,1994,aggravated-assault,103
VA,1994,arson,28
VA,1994,burglary,198
VA,1994,homicide,10
VA,1994,larceny,1280
VA,1994,motor-vehicle-theft,398
VA,1994,property-crime,1904
VA,1994,rape,54
VA,1994,robbery,29
VA,1994,violent-crime,196
VA,1995,aggravated-assault,506
VA,1995,arson,78
VA,1995,burglary,1318
VA,1995,homicide,22
VA,1995,larceny,5961
VA,1995,motor-vehicle-theft,650
VA,1995,property-crime,8007
VA,1995,rape,164
VA,1995,robbery,138
VA,1995,violent-crime,830
VA,1996,aggravated-assault,1141
VA,1996,arson,170
VA,1996,burglary,3431
VA,1996,homicide,36
VA,1996,larceny,16115
VA,1996,motor-vehicle-theft,1468
VA,1996,property-crime,21184
VA,1996,rape,296
VA,1996,robbery,425
VA,1996,violent-crime,1898
VA,1997,aggravated-assault,2777
VA,1997,arson,462
VA,1997,burglary,7628
VA,1997,homicide,76
VA,1997,larceny,39053
VA,1997,motor-vehicle-theft,3188
VA,1997,property-crime,50331
VA,1997,rape,810
VA,1997,robbery,844
VA,1997,violent-crime,4507
VA,1998,aggravated-assault,4801
VA,1998,arson,619
VA,1998,burglary,11622
VA,1998,homicide,105
VA,1998,larceny,54376
VA,1998,motor-vehicle-theft,4591
VA,1998,property-crime,71208
VA,1998,rape,1212
VA,1998,robbery,1213
VA,1998,violent-crime,7331
VA,1999,aggravated-assault,7137
VA,1999,arson,931
VA,1999,burglary,17658
VA,1999,homicide,174
VA,1999,larceny,94269
VA,1999,motor-vehicle-theft,8488
VA,1999,property-crime,121346
VA,1999,rape,1840
VA,1999,robbery,2803
VA,1999,violent-crime,11954
VA,2000,aggravated-assault,10308
VA,2000,arson,1537
VA,2000,burglary,29192
VA,2000,homicide,353
VA,2000,larceny,163411
VA,2000,motor-vehicle-theft,17054
VA,2000,property-crime,211194
VA,2000,rape,2630
VA,2000,robbery,6151
VA,2000,violent-crime,19442
VA,2001,aggravated-assault,10157
VA,2001,arson,1810
VA,2001,burglary,30198
VA,2001,homicide,329
VA,2001,larceny,171526
VA,2001,motor-vehicle-theft,17831
VA,2001,property-crime,221365
VA,2001,rape,2711
VA,2001,robbery,6599
VA,2001,violent-crime,19796
VA,2002,aggravated-assault,10344
VA,2002,arson,1785
VA,2002,burglary,30792
VA,2002,homicide,351
VA,2002,larceny,178390
VA,2002,motor-vehicle-theft,18337
VA,2002,property-crime,229304
VA,2002,rape,2849
VA,2002,robbery,6873
VA,2002,violent-crime,20417
VA,2003,aggravated-assault,10055
VA,2003,arson,1602
VA,2003,burglary,28700
VA,2003,homicide,392
VA,2003,larceny,167373
VA,2003,motor-vehicle-theft,17817
VA,2003,property-crime,215492
VA,2003,rape,2805
VA,2003,robbery,6762
VA,2003,violent-crime,20014
VA,2004,aggravated-assault,9870
VA,2004,arson,1651
VA,2004,burglary,27944
VA,2004,homicide,354
VA,2004,larceny,157214
VA,2004,motor-vehicle-theft,17248
VA,2004,property-crime,204057
VA,2004,rape,2747
VA,2004,robbery,6878
VA,2004,violent-crime,19849
VA,2005,aggravated-assault,10183
VA,2005,arson,1682
VA,2005,burglary,30196
VA,2005,homicide,427
VA,2005,larceny,157931
VA,2005,motor-vehicle-theft,15999
VA,2005,property-crime,205808
VA,2005,rape,2666
VA,2005,robbery,7495
VA,2005,violent-crime,20771
VA,2006,aggravated-assault,10182
VA,2006,arson,1742
VA,2006,burglary,31796
VA,2006,homicide,367
VA,2006,larceny,146629
VA,2006,motor-vehicle-theft,14612
VA,2006,property-crime,194779
VA,2006,rape,2792
VA,2006,robbery,7762
VA,2006,violent-crime,21103
VA,2007,aggravated-assault,9789
VA,2007,arson,1673
VA,2007,burglary,31801
VA,2007,homicide,357
VA,2007,larceny,149004
VA,2007,motor-vehicle-theft,13943
VA,2007,property-crime,196421
