state,year,gender,offense,count
ND,2018,female,simple-assault,877
ND,2018,female,stolen-property,74
ND,2018,female,vagrancy,2
ND,2018,female,vandalism,94
ND,2018,female,weapons,33
ND,2018,male,aggravated-assault,500
ND,2018,male,arson,8
ND,2018,male,burglary,207
ND,2018,male,curfew,75
ND,2018,male,disorderly-conduct,1131
ND,2018,male,drug-grand-total,3779
ND,2018,male,drunkenness,196
ND,2018,male,dui,3903
ND,2018,male,embezzlement,17
ND,2018,male,forgery,98
ND,2018,male,fraud,229
ND,2018,male,gambling-total,1
ND,2018,male,human-trafficking-commerical,1
ND,2018,male,larceny,1482
ND,2018,male,liqour-laws,1801
ND,2018,male,motor-vehcile-theft,142
ND,2018,male,murder,9
ND,2018,male,offense-against-family,170
ND,2018,male,prostitution,4
ND,2018,male,prostitution-assisting,2
ND,2018,male,prostitution-prostitution,0
ND,2018,male,prostitution-purchasing,2
ND,2018,male,rape,47
ND,2018,male,robbery,50
ND,2018,male,sex-offenses,76
ND,2018,male,simple-assault,1981
ND,2018,male,stolen-property,204
ND,2018,male,vagrancy,2
ND,2018,male,vandalism,350
ND,2018,male,weapons,309
NE,2010,female,aggravated-assault,262
NE,2010,female,arson,15
NE,2010,female,burglary,77
NE,2010,female,curfew,136
NE,2010,female,disorderly-conduct,985
NE,2010,female,drug-grand-total,2110
NE,2010,female,dui,3060
NE,2010,female,embezzlement,25
NE,2010,female,forgery,209
NE,2010,female,fraud,604
NE,2010,female,gambling-total,2
NE,2010,female,larceny,3803
NE,2010,female,liqour-laws,3127
NE,2010,female,motor-vehcile-theft,75
NE,2010,female,murder,13
NE,2010,female,offense-against-family,751
NE,2010,female,prostitution,126
NE,2010,female,rape,1
NE,2010,female,robbery,28
NE,2010,female,runaway,170
NE,2010,female,sex-offenses,79
NE,2010,female,simple-assault,2333
NE,2010,female,stolen-property,131
NE,2010,female,vagrancy,7
NE,2010,female,vandalism,499
NE,2010,female,weapons,66
NE,2010,male,aggravated-assault,1226
NE,2010,male,arson,63
NE,2010,male,burglary,792
NE,2010,male,curfew,156
NE,2010,male,disorderly-conduct,2754
NE,2010,male,drug-grand-total,8085
NE,2010,male,dui,9509
NE,2010,male,embezzlement,29
NE,2010,male,forgery,291
NE,2010,male,fraud,836
NE,2010,male,gambling-total,8
NE,2010,male,larceny,4993
NE,2010,male,liqour-laws,7447
NE,2010,male,motor-vehcile-theft,283
NE,2010,male,murder,48
NE,2010,male,offense-against-family,638
NE,2010,male,prostitution,22
NE,2010,male,rape,163
NE,2010,male,robbery,307
NE,2010,male,runaway,272
NE,2010,male,sex-offenses,533
NE,2010,male,simple-assault,6576
NE,2010,male,stolen-property,663
NE,2010,male,vagrancy,30
NE,2010,male,vandalism,2315
NE,2010,male,weapons,805
NE,2011,female,aggravated-assault,249
NE,2011,female,arson,23
NE,2011,female,burglary,94
NE,2011,female,curfew,90
NE,2011,female,disorderly-conduct,1066
NE,2011,female,drug-grand-total,2022
NE,2011,female,dui,3091
NE,2011,female,embezzlement,41
NE,2011,female,forgery,134
NE,2011,female,fraud,458
NE,2011,female,gambling-total,1
NE,2011,female,larceny,4246
NE,2011,female,liqour-laws,3273
NE,2011,female,motor-vehcile-theft,84
NE,2011,female,murder,5
NE,2011,female,offense-against-family,735
NE,2011,female,prostitution,95
NE,2011,female,rape,0
NE,2011,female,robbery,37
NE,2011,female,runaway,175
NE,2011,female,sex-offenses,78
NE,2011,female,simple-assault,2312
NE,2011,female,stolen-property,122
NE,2011,female,suspicion,0
NE,2011,female,vagrancy,5
NE,2011,female,vandalism,520
NE,2011,female,weapons,65
NE,2011,male,aggravated-assault,1248
NE,2011,male,arson,66
NE,2011,male,burglary,824
NE,2011,male,curfew,134
NE,2011,male,disorderly-conduct,2723
NE,2011,male,drug-grand-total,8457
NE,2011,male,dui,9022
NE,2011,male,embezzlement,34
NE,2011,male,forgery,172
NE,2011,male,fraud,775
NE,2011,male,gambling-total,3
NE,2011,male,larceny,5491
NE,2011,male,liqour-laws,7027
NE,2011,male,motor-vehcile-theft,282
NE,2011,male,murder,49
NE,2011,male,offense-against-family,632
NE,2011,male,prostitution,48
NE,2011,male,rape,214
NE,2011,male,robbery,318
NE,2011,male,runaway,221
NE,2011,male,sex-offenses,487
NE,2011,male,simple-assault,6118
NE,2011,male,stolen-property,576
NE,2011,male,suspicion,1
NE,2011,male,vagrancy,12
NE,2011,male,vandalism,2086
NE,2011,male,weapons,779
NE,2012,female,aggravated-assault,261
NE,2012,female,arson,14
NE,2012,female,burglary,108
NE,2012,female,curfew,101
NE,2012,female,disorderly-conduct,911
NE,2012,female,drug-grand-total,2264
NE,2012,female,drunkenness,2
NE,2012,female,dui,2750
NE,2012,female,embezzlement,44
NE,2012,female,forgery,151
NE,2012,female,fraud,576
NE,2012,female,gambling-total,3
NE,2012,female,larceny,4354
NE,2012,female,liqour-laws,2900
NE,2012,female,motor-vehcile-theft,90
NE,2012,female,murder,2
NE,2012,female,offense-against-family,689
NE,2012,female,prostitution,155
NE,2012,female,rape,2
NE,2012,female,robbery,27
NE,2012,female,runaway,159
NE,2012,female,sex-offenses,64
NE,2012,female,simple-assault,2176
NE,2012,female,stolen-property,141
NE,2012,female,vagrancy,6
NE,2012,female,vandalism,524
NE,2012,female,weapons,73
NE,2012,male,aggravated-assault,1266
NE,2012,male,arson,75
NE,2012,male,burglary,760
NE,2012,male,curfew,141
NE,2012,male,disorderly-conduct,2535
NE,2012,male,drug-grand-total,8393
NE,2012,male,drunkenness,0
NE,2012,male,dui,8009
NE,2012,male,embezzlement,33
NE,2012,male,forgery,187
NE,2012,male,fraud,891
NE,2012,male,gambling-total,5
NE,2012,male,larceny,5540
NE,2012,male,liqour-laws,6099
NE,2012,male,motor-vehcile-theft,284
NE,2012,male,murder,30
NE,2012,male,offense-against-family,611
NE,2012,male,prostitution,43
NE,2012,male,rape,200
NE,2012,male,robbery,309
NE,2012,male,runaway,204
NE,2012,male,sex-offenses,516
NE,2012,male,simple-assault,5802
NE,2012,male,stolen-property,647
NE,2012,male,vagrancy,22
NE,2012,male,vandalism,2089
NE,2012,male,weapons,850
NE,2013,female,aggravated-assault,264
NE,2013,female,arson,14
NE,2013,female,burglary,85
NE,2013,female,curfew,67
NE,2013,female,disorderly-conduct,802
NE,2013,female,drug-grand-total,2492
NE,2013,female,dui,2321
NE,2013,female,embezzlement,44
NE,2013,female,forgery,172
NE,2013,female,fraud,563
NE,2013,female,gambling-total,0
NE,2013,female,larceny,4033
NE,2013,female,liqour-laws,2302
NE,2013,female,motor-vehcile-theft,78
NE,2013,female,murder,6
NE,2013,female,offense-against-family,654
NE,2013,female,prostitution,106
NE,2013,female,rape,2
NE,2013,female,robbery,42
NE,2013,female,runaway,135
NE,2013,female,sex-offenses,59
NE,2013,female,simple-assault,2082
NE,2013,female,stolen-property,139
NE,2013,female,vagrancy,7
NE,2013,female,vandalism,458
NE,2013,female,weapons,92
NE,2013,male,aggravated-assault,1246
NE,2013,male,arson,53
NE,2013,male,burglary,699
NE,2013,male,curfew,135
NE,2013,male,disorderly-conduct,2113
NE,2013,male,drug-grand-total,8206
NE,2013,male,dui,7098
NE,2013,male,embezzlement,38
NE,2013,male,forgery,230
NE,2013,male,fraud,834
NE,2013,male,gambling-total,6
NE,2013,male,larceny,5202
NE,2013,male,liqour-laws,4999
NE,2013,male,motor-vehcile-theft,257
NE,2013,male,murder,38
NE,2013,male,offense-against-family,628
NE,2013,male,prostitution,59
NE,2013,male,rape,180
NE,2013,male,robbery,233
NE,2013,male,runaway,195
NE,2013,male,sex-offenses,441
NE,2013,male,simple-assault,5623
NE,2013,male,stolen-property,526
NE,2013,male,vagrancy,47
NE,2013,male,vandalism,1775
NE,2013,male,weapons,876
NE,2014,female,aggravated-assault,314
NE,2014,female,arson,10
NE,2014,female,burglary,80
NE,2014,female,curfew,74
NE,2014,female,disorderly-conduct,916
NE,2014,female,drug-grand-total,2813
NE,2014,female,drunkenness,0
NE,2014,female,dui,2060
NE,2014,female,embezzlement,46
NE,2014,female,forgery,150
NE,2014,female,fraud,554
NE,2014,female,gambling-total,1
NE,2014,female,larceny,4299
NE,2014,female,liqour-laws,2174
NE,2014,female,motor-vehcile-theft,87
NE,2014,female,murder,3
NE,2014,female,offense-against-family,642
NE,2014,female,prostitution,95
NE,2014,female,rape,2
NE,2014,female,robbery,30
NE,2014,female,runaway,169
NE,2014,female,sex-offenses,54
NE,2014,female,simple-assault,1847
NE,2014,female,stolen-property,142
NE,2014,female,vagrancy,14
NE,2014,female,vandalism,482
NE,2014,female,weapons,76
NE,2014,male,aggravated-assault,1404
NE,2014,male,arson,43
NE,2014,male,burglary,669
NE,2014,male,curfew,92
NE,2014,male,disorderly-conduct,2286
NE,2014,male,drug-grand-total,9182
NE,2014,male,drunkenness,1
NE,2014,male,dui,6398
NE,2014,male,embezzlement,48
NE,2014,male,forgery,182
NE,2014,male,fraud,878
NE,2014,male,gambling-total,5
NE,2014,male,larceny,5429
NE,2014,male,liqour-laws,4778
NE,2014,male,motor-vehcile-theft,274
NE,2014,male,murder,42
NE,2014,male,offense-against-family,613
NE,2014,male,prostitution,35
NE,2014,male,rape,143
NE,2014,male,robbery,264
NE,2014,male,runaway,167
NE,2014,male,sex-offenses,419
NE,2014,male,simple-assault,5266
NE,2014,male,stolen-property,568
NE,2014,male,vagrancy,48
NE,2014,male,vandalism,1895
NE,2014,male,weapons,949
NE,2015,female,aggravated-assault,156
NE,2015,female,arson,10
NE,2015,female,burglary,80
NE,2015,female,curfew,59
NE,2015,female,disorderly-conduct,479
NE,2015,female,drug-grand-total,2296
NE,2015,female,dui,1262
NE,2015,female,embezzlement,16
NE,2015,female,forgery,80
NE,2015,female,fraud,328
NE,2015,female,gambling-total,2
NE,2015,female,larceny,2466
NE,2015,female,liqour-laws,1385
NE,2015,female,motor-vehcile-theft,71
NE,2015,female,murder,1
NE,2015,female,offense-against-family,416
NE,2015,female,prostitution,16
NE,2015,female,rape,0
NE,2015,female,robbery,16
NE,2015,female,runaway,166
NE,2015,female,sex-offenses,21
NE,2015,female,simple-assault,1466
NE,2015,female,stolen-property,70
NE,2015,female,vagrancy,1
NE,2015,female,vandalism,275
NE,2015,female,weapons,76
NE,2015,male,aggravated-assault,728
NE,2015,male,arson,38
NE,2015,male,burglary,339
NE,2015,male,curfew,72
NE,2015,male,disorderly-conduct,1383
NE,2015,male,drug-grand-total,6457
NE,2015,male,dui,4217
NE,2015,male,embezzlement,12
NE,2015,male,forgery,101
NE,2015,male,fraud,523
NE,2015,male,gambling-total,2
NE,2015,male,larceny,3167
NE,2015,male,liqour-laws,2743
NE,2015,male,motor-vehcile-theft,182
NE,2015,male,murder,9
NE,2015,male,offense-against-family,455
NE,2015,male,prostitution,33
NE,2015,male,rape,106
NE,2015,male,robbery,108
NE,2015,male,runaway,174
NE,2015,male,sex-offenses,256
NE,2015,male,simple-assault,3734
NE,2015,male,stolen-property,219
NE,2015,male,vagrancy,13
NE,2015,male,vandalism,1034
NE,2015,male,weapons,550
NE,2016,female,aggravated-assault,320
NE,2016,female,arson,14
NE,2016,female,burglary,91
NE,2016,female,curfew,55
NE,2016,female,disorderly-conduct,729
NE,2016,female,drug-grand-total,3339
NE,2016,female,drunkenness,10
NE,2016,female,dui,1911
NE,2016,female,embezzlement,72
NE,2016,female,forgery,117
NE,2016,female,fraud,568
NE,2016,female,gambling-total,0
NE,2016,female,larceny,4338
NE,2016,female,liqour-laws,1567
NE,2016,female,motor-vehcile-theft,114
NE,2016,female,murder,9
NE,2016,female,offense-against-family,647
NE,2016,female,prostitution,68
NE,2016,female,rape,3
NE,2016,female,robbery,31
NE,2016,female,runaway,139
NE,2016,female,sex-offenses,39
NE,2016,female,simple-assault,2339
NE,2016,female,stolen-property,146
NE,2016,female,vagrancy,5
NE,2016,female,vandalism,508
NE,2016,female,weapons,117
NE,2016,male,aggravated-assault,1316
NE,2016,male,arson,44
NE,2016,male,burglary,530
NE,2016,male,curfew,94
NE,2016,male,disorderly-conduct,2141
NE,2016,male,drug-grand-total,9207
NE,2016,male,drunkenness,21
NE,2016,male,dui,5597
NE,2016,male,embezzlement,50
NE,2016,male,forgery,189
NE,2016,male,fraud,895
NE,2016,male,gambling-total,2
NE,2016,male,larceny,5318
NE,2016,male,liqour-laws,3523
NE,2016,male,motor-vehcile-theft,333
NE,2016,male,murder,32
NE,2016,male,offense-against-family,647
NE,2016,male,prostitution,65
NE,2016,male,rape,288
NE,2016,male,robbery,288
NE,2016,male,runaway,161
NE,2016,male,sex-offenses,431
NE,2016,male,simple-assault,6470
NE,2016,male,stolen-property,506
NE,2016,male,vagrancy,11
NE,2016,male,vandalism,1871
NE,2016,male,weapons,1029
NE,2017,female,aggravated-assault,116
NE,2017,female,arson,0
NE,2017,female,burglary,58
NE,2017,female,curfew,70
NE,2017,female,disorderly-conduct,305
NE,2017,female,drug-grand-total,1590
NE,2017,female,drunkenness,35
NE,2017,female,dui,719
NE,2017,female,embezzlement,26
NE,2017,female,forgery,52
NE,2017,female,fraud,194
NE,2017,female,larceny,1314
NE,2017,female,liqour-laws,647
NE,2017,female,motor-vehcile-theft,62
NE,2017,female,murder,0
NE,2017,female,offense-against-family,285
NE,2017,female,prostitution,6
NE,2017,female,prostitution-assisting,0
NE,2017,female,prostitution-prostitution,6
NE,2017,female,rape,4
NE,2017,female,robbery,11
NE,2017,female,runaway,155
NE,2017,female,sex-offenses,3
NE,2017,female,simple-assault,1047
NE,2017,female,stolen-property,56
NE,2017,female,vagrancy,1
NE,2017,female,vandalism,182
NE,2017,female,weapons,24
NE,2017,male,aggravated-assault,463
NE,2017,male,arson,14
NE,2017,male,burglary,280
NE,2017,male,curfew,99
NE,2017,male,disorderly-conduct,788
NE,2017,male,drug-grand-total,3789
NE,2017,male,drunkenness,143
NE,2017,male,dui,2192
NE,2017,male,embezzlement,13
NE,2017,male,forgery,118
NE,2017,male,fraud,288
NE,2017,male,larceny,1740
NE,2017,male,liqour-laws,1297
NE,2017,male,motor-vehcile-theft,154
NE,2017,male,murder,9
NE,2017,male,offense-against-family,254
NE,2017,male,prostitution,11
NE,2017,male,prostitution-assisting,7
NE,2017,male,prostitution-prostitution,4
NE,2017,male,rape,93
NE,2017,male,robbery,59
NE,2017,male,runaway,163
NE,2017,male,sex-offenses,125
NE,2017,male,simple-assault,2679
NE,2017,male,stolen-property,161
NE,2017,male,vagrancy,1
NE,2017,male,vandalism,825
NE,2017,male,weapons,227
NE,2018,female,aggravated-assault,279
NE,2018,female,arson,13
NE,2018,female,burglary,69
NE,2018,female,curfew,39
NE,2018,female,disorderly-conduct,596
NE,2018,female,drug-grand-total,3320
NE,2018,female,drunkenness,0
NE,2018,female,dui,1525
NE,2018,female,embezzlement,42
NE,2018,female,forgery,109
NE,2018,female,fraud,524
NE,2018,female,larceny,3219
NE,2018,female,liqour-laws,1110
NE,2018,female,motor-vehcile-theft,124
NE,2018,female,murder,6
NE,2018,female,offense-against-family,706
NE,2018,female,prostitution,56
NE,2018,female,prostitution-assisting,2
NE,2018,female,prostitution-prostitution,10
NE,2018,female,prostitution-purchasing,0
NE,2018,female,rape,4
NE,2018,female,robbery,44
NE,2018,female,runaway,97
NE,2018,female,sex-offenses,42
NE,2018,female,simple-assault,2381
NE,2018,female,stolen-property,199
NE,2018,female,vagrancy,5
NE,2018,female,vandalism,510
NE,2018,female,weapons,122
NE,2018,male,aggravated-assault,1275
NE,2018,male,arson,59
NE,2018,male,burglary,445
NE,2018,male,curfew,92
NE,2018,male,disorderly-conduct,1928
NE,2018,male,drug-grand-total,8435
NE,2018,male,drunkenness,1
NE,2018,male,dui,4243
NE,2018,male,embezzlement,27
NE,2018,male,forgery,193
NE,2018,male,fraud,845
NE,2018,male,larceny,4484
NE,2018,male,liqour-laws,2120
NE,2018,male,motor-vehcile-theft,342
NE,2018,male,murder,36
NE,2018,male,offense-against-family,690
NE,2018,male,prostitution,77
NE,2018,male,prostitution-assisting,12
NE,2018,male,prostitution-prostitution,14
NE,2018,male,prostitution-purchasing,5
NE,2018,male,rape,231
NE,2018,male,robbery,288
NE,2018,male,runaway,128
NE,2018,male,sex-offenses,377
NE,2018,male,simple-assault,6445
NE,2018,male,stolen-property,596
NE,2018,male,vagrancy,20
NE,2018,male,vandalism,1737
NE,2018,male,weapons,906
NH,2010,female,aggravated-assault,74
NH,2010,female,arson,3
NH,2010,female,burglary,61
NH,2010,female,curfew,3
NH,2010,female,disorderly-conduct,365
NH,2010,female,drug-grand-total,848
NH,2010,female,drunkenness,942
NH,2010,female,dui,1306
NH,2010,female,embezzlement,24
NH,2010,female,forgery,111
NH,2010,female,fraud,320
NH,2010,female,gambling-total,4
NH,2010,female,larceny,1935
NH,2010,female,liqour-laws,1416
NH,2010,female,motor-vehcile-theft,17
NH,2010,female,murder,1
NH,2010,female,offense-against-family,79
NH,2010,female,prostitution,12
NH,2010,female,rape,0
NH,2010,female,robbery,21
NH,2010,female,runaway,158
NH,2010,female,sex-offenses,4
NH,2010,female,simple-assault,2046
NH,2010,female,stolen-property,164
NH,2010,female,vagrancy,1
NH,2010,female,vandalism,237
NH,2010,female,weapons,7
NH,2010,male,aggravated-assault,446
NH,2010,male,arson,36
NH,2010,male,burglary,537
NH,2010,male,curfew,15
NH,2010,male,disorderly-conduct,1140
NH,2010,male,drug-grand-total,3279
NH,2010,male,drunkenness,2757
NH,2010,male,dui,3261
NH,2010,male,embezzlement,16
NH,2010,male,forgery,115
NH,2010,male,fraud,476
NH,2010,male,gambling-total,1
NH,2010,male,larceny,1967
NH,2010,male,liqour-laws,3121
NH,2010,male,motor-vehcile-theft,53
NH,2010,male,murder,4
NH,2010,male,offense-against-family,105
NH,2010,male,prostitution,12
NH,2010,male,rape,63
NH,2010,male,robbery,176
NH,2010,male,runaway,159
NH,2010,male,sex-offenses,166
NH,2010,male,simple-assault,4593
NH,2010,male,stolen-property,546
NH,2010,male,vagrancy,54
NH,2010,male,vandalism,1071
NH,2010,male,weapons,115
NH,2011,female,aggravated-assault,117
NH,2011,female,arson,5
NH,2011,female,burglary,83
NH,2011,female,curfew,2
NH,2011,female,disorderly-conduct,333
NH,2011,female,drug-grand-total,819
NH,2011,female,drunkenness,968
NH,2011,female,dui,1240
NH,2011,female,embezzlement,20
NH,2011,female,forgery,104
NH,2011,female,fraud,326
NH,2011,female,gambling-total,1
NH,2011,female,larceny,2001
NH,2011,female,liqour-laws,1534
NH,2011,female,motor-vehcile-theft,18
NH,2011,female,murder,1
NH,2011,female,offense-against-family,73
NH,2011,female,prostitution,39
NH,2011,female,rape,1
NH,2011,female,robbery,25
NH,2011,female,runaway,169
NH,2011,female,sex-offenses,5
NH,2011,female,simple-assault,1950
NH,2011,female,stolen-property,212
NH,2011,female,vagrancy,7
NH,2011,female,vandalism,246
NH,2011,female,weapons,5
NH,2011,male,aggravated-assault,597
NH,2011,male,arson,37
NH,2011,male,burglary,497
NH,2011,male,curfew,18
NH,2011,male,disorderly-conduct,936
NH,2011,male,drug-grand-total,3247
NH,2011,male,drunkenness,2642
NH,2011,male,dui,2939
NH,2011,male,embezzlement,31
NH,2011,male,forgery,121
NH,2011,male,fraud,465
NH,2011,male,gambling-total,2
NH,2011,male,larceny,1917
NH,2011,male,liqour-laws,3000
NH,2011,male,motor-vehcile-theft,68
NH,2011,male,murder,6
NH,2011,male,offense-against-family,102
NH,2011,male,prostitution,11
NH,2011,male,rape,57
NH,2011,male,robbery,162
NH,2011,male,runaway,134
NH,2011,male,sex-offenses,160
NH,2011,male,simple-assault,4118
NH,2011,male,stolen-property,526
NH,2011,male,vagrancy,53
NH,2011,male,vandalism,1035
NH,2011,male,weapons,81
NH,2012,female,aggravated-assault,94
NH,2012,female,arson,8
NH,2012,female,burglary,77
NH,2012,female,curfew,4
NH,2012,female,disorderly-conduct,381
NH,2012,female,drug-grand-total,872
NH,2012,female,drunkenness,925
NH,2012,female,dui,1175
NH,2012,female,embezzlement,18
NH,2012,female,forgery,91
NH,2012,female,fraud,322
NH,2012,female,gambling-total,1
NH,2012,female,larceny,1940
