index,state,year,offense,count
5757,VT,1996,motor-vehicle-theft,233
14497,VT,1996,property-crime,4770
8625,VT,1996,rape,49
10092,VT,1996,robbery,8
13002,VT,1996,violent-crime,150
1327,VT,1997,aggravated-assault,89
11520,VT,1997,arson,86
2800,VT,1997,burglary,1235
7161,VT,1997,homicide,4
4286,VT,1997,larceny,2853
5758,VT,1997,motor-vehicle-theft,207
14498,VT,1997,property-crime,4381
8626,VT,1997,rape,45
10093,VT,1997,robbery,6
13003,VT,1997,violent-crime,144
1328,VT,1998,aggravated-assault,210
11521,VT,1998,arson,119
2801,VT,1998,burglary,2441
7162,VT,1998,homicide,8
4287,VT,1998,larceny,7123
5759,VT,1998,motor-vehicle-theft,497
14499,VT,1998,property-crime,10180
8627,VT,1998,rape,87
10094,VT,1998,robbery,21
13004,VT,1998,violent-crime,326
1329,VT,1999,aggravated-assault,307
11522,VT,1999,arson,101
2802,VT,1999,burglary,2833
7163,VT,1999,homicide,9
4288,VT,1999,larceny,8672
5760,VT,1999,motor-vehicle-theft,726
14500,VT,1999,property-crime,12332
8628,VT,1999,rape,95
10095,VT,1999,robbery,61
13005,VT,1999,violent-crime,472
1330,VT,2000,aggravated-assault,310
11523,VT,2000,arson,99
2803,VT,2000,burglary,2822
7164,VT,2000,homicide,7
4289,VT,2000,larceny,9782
5761,VT,2000,motor-vehicle-theft,657
14501,VT,2000,property-crime,13360
8629,VT,2000,rape,106
10096,VT,2000,robbery,78
13006,VT,2000,violent-crime,501
1331,VT,2001,aggravated-assault,340
11524,VT,2001,arson,86
2804,VT,2001,burglary,2624
7165,VT,2001,homicide,4
4290,VT,2001,larceny,10052
5762,VT,2001,motor-vehicle-theft,675
14502,VT,2001,property-crime,13437
8630,VT,2001,rape,79
10097,VT,2001,robbery,84
13007,VT,2001,violent-crime,507
1332,VT,2002,aggravated-assault,364
11525,VT,2002,arson,100
2805,VT,2002,burglary,3227
7166,VT,2002,homicide,6
4291,VT,2002,larceny,9636
5763,VT,2002,motor-vehicle-theft,702
14503,VT,2002,property-crime,13665
8631,VT,2002,rape,113
10098,VT,2002,robbery,68
13008,VT,2002,violent-crime,551
1333,VT,2003,aggravated-assault,416
11526,VT,2003,arson,85
2806,VT,2003,burglary,2787
7167,VT,2003,homicide,11
4292,VT,2003,larceny,9110
5764,VT,2003,motor-vehicle-theft,616
14504,VT,2003,property-crime,12598
8632,VT,2003,rape,111
10099,VT,2003,robbery,61
13009,VT,2003,violent-crime,599
1334,VT,2004,aggravated-assault,390
11527,VT,2004,arson,98
2807,VT,2004,burglary,3272
7168,VT,2004,homicide,12
4293,VT,2004,larceny,10234
5765,VT,2004,motor-vehicle-theft,575
14505,VT,2004,property-crime,14179
8633,VT,2004,rape,171
10100,VT,2004,robbery,76
13010,VT,2004,violent-crime,649
1335,VT,2005,aggravated-assault,474
11528,VT,2005,arson,82
2808,VT,2005,burglary,3070
7169,VT,2005,homicide,7
4294,VT,2005,larceny,10527
5766,VT,2005,motor-vehicle-theft,643
14506,VT,2005,property-crime,14322
8634,VT,2005,rape,170
10101,VT,2005,robbery,72
13011,VT,2005,violent-crime,723
1336,VT,2006,aggravated-assault,514
11529,VT,2006,arson,115
2809,VT,2006,burglary,3381
7170,VT,2006,homicide,14
4295,VT,2006,larceny,10838
5767,VT,2006,motor-vehicle-theft,612
14507,VT,2006,property-crime,14946
8635,VT,2006,rape,193
10102,VT,2006,robbery,115
13012,VT,2006,violent-crime,836
1337,VT,2007,aggravated-assault,496
11530,VT,2007,arson,79
2810,VT,2007,burglary,3108
7171,VT,2007,homicide,12
4296,VT,2007,larceny,10775
5768,VT,2007,motor-vehicle-theft,613
14508,VT,2007,property-crime,14575
8636,VT,2007,rape,154
10103,VT,2007,robbery,80
13013,VT,2007,violent-crime,742
1338,VT,2008,aggravated-assault,543
11531,VT,2008,arson,87
2811,VT,2008,burglary,3466
7172,VT,2008,homicide,16
4297,VT,2008,larceny,11892
5769,VT,2008,motor-vehicle-theft,584
14509,VT,2008,property-crime,16029
8637,VT,2008,rape,150
10104,VT,2008,robbery,93
13014,VT,2008,violent-crime,802
1339,VT,2009,aggravated-assault,510
11532,VT,2009,arson,77
2812,VT,2009,burglary,3389
7173,VT,2009,homicide,8
4298,VT,2009,larceny,11161
5770,VT,2009,motor-vehicle-theft,444
14510,VT,2009,property-crime,15071
8638,VT,2009,rape,152
10105,VT,2009,robbery,112
13015,VT,2009,violent-crime,782
1340,VT,2010,aggravated-assault,491
11533,VT,2010,arson,54
2813,VT,2010,burglary,3209
7174,VT,2010,homicide,7
4299,VT,2010,larceny,10316
5771,VT,2010,motor-vehicle-theft,425
14511,VT,2010,property-crime,14004
8639,VT,2010,rape,152
10106,VT,2010,robbery,75
13016,VT,2010,violent-crime,725
1341,VT,2011,aggravated-assault,571
11534,VT,2011,arson,63
2814,VT,2011,burglary,3759
7175,VT,2011,homicide,10
4300,VT,2011,larceny,10701
5772,VT,2011,motor-vehicle-theft,524
14512,VT,2011,property-crime,15047
8640,VT,2011,rape,159
10107,VT,2011,robbery,98
13017,VT,2011,violent-crime,838
1342,VT,2012,aggravated-assault,555
11535,VT,2012,arson,74
2815,VT,2012,burglary,4058
7176,VT,2012,homicide,7
4301,VT,2012,larceny,11076
5773,VT,2012,motor-vehicle-theft,446
14513,VT,2012,property-crime,15654
8641,VT,2012,rape,141
10108,VT,2012,robbery,115
13018,VT,2012,violent-crime,818
1343,VT,2013,aggravated-assault,499
11536,VT,2013,arson,75
2816,VT,2013,burglary,3257
7177,VT,2013,homicide,10
4302,VT,2013,larceny,9867
5774,VT,2013,motor-vehicle-theft,338
14514,VT,2013,property-crime,13537
8642,VT,2013,rape,133
10109,VT,2013,robbery,79
13019,VT,2013,violent-crime,721
1344,VT,2014,aggravated-assault,408
11537,VT,2014,arson,37
2817,VT,2014,burglary,1929
7178,VT,2014,homicide,10
4303,VT,2014,larceny,7376
5775,VT,2014,motor-vehicle-theft,185
14515,VT,2014,property-crime,9527
8643,VT,2014,rape,127
10110,VT,2014,robbery,81
13020,VT,2014,violent-crime,626
1345,VT,2015,aggravated-assault,406
11538,VT,2015,arson,18
2818,VT,2015,burglary,1326
7179,VT,2015,homicide,10
4304,VT,2015,larceny,3490
5776,VT,2015,motor-vehicle-theft,187
14516,VT,2015,property-crime,5021
8644,VT,2015,rape,174
10111,VT,2015,robbery,101
13021,VT,2015,violent-crime,691
1346,VT,2016,aggravated-assault,515
11539,VT,2016,arson,45
2819,VT,2016,burglary,1959
7180,VT,2016,homicide,11
4305,VT,2016,larceny,7735
5777,VT,2016,motor-vehicle-theft,200
14517,VT,2016,property-crime,9939
8645,VT,2016,rape,195
10112,VT,2016,robbery,96
13022,VT,2016,violent-crime,817
1347,VT,2017,aggravated-assault,646
11540,VT,2017,arson,39
2820,VT,2017,burglary,1951
7181,VT,2017,homicide,14
4306,VT,2017,larceny,7288
5778,VT,2017,motor-vehicle-theft,231
14518,VT,2017,property-crime,9509
8646,VT,2017,rape,257
10113,VT,2017,robbery,102
13023,VT,2017,violent-crime,1019
1348,VT,2018,aggravated-assault,661
11541,VT,2018,arson,41
2821,VT,2018,burglary,1489
7182,VT,2018,homicide,10
4307,VT,2018,larceny,6476
5779,VT,2018,motor-vehicle-theft,263
14519,VT,2018,property-crime,8269
8647,VT,2018,rape,298
10114,VT,2018,robbery,71
13024,VT,2018,violent-crime,1040
1374,WA,2005,aggravated-assault,1
4334,WA,2005,larceny,2
5806,WA,2005,motor-vehicle-theft,1
14546,WA,2005,property-crime,3
13052,WA,2005,violent-crime,1
1375,WA,2006,aggravated-assault,41
11568,WA,2006,arson,10
2848,WA,2006,burglary,273
4335,WA,2006,larceny,978
5807,WA,2006,motor-vehicle-theft,49
14547,WA,2006,property-crime,1310
8674,WA,2006,rape,24
10140,WA,2006,robbery,4
13053,WA,2006,violent-crime,69
1376,WA,2007,aggravated-assault,2240
11569,WA,2007,arson,256
2849,WA,2007,burglary,7393
7208,WA,2007,homicide,23
4336,WA,2007,larceny,23180
5808,WA,2007,motor-vehicle-theft,6643
14548,WA,2007,property-crime,37472
8675,WA,2007,rape,427
10141,WA,2007,robbery,1084
13054,WA,2007,violent-crime,3774
1377,WA,2008,aggravated-assault,2292
11570,WA,2008,arson,230
2850,WA,2008,burglary,7609
7209,WA,2008,homicide,32
4337,WA,2008,larceny,25093
5809,WA,2008,motor-vehicle-theft,5321
14549,WA,2008,property-crime,38253
8676,WA,2008,rape,437
10142,WA,2008,robbery,1119
13055,WA,2008,violent-crime,3880
1378,WA,2009,aggravated-assault,2348
11571,WA,2009,arson,196
2851,WA,2009,burglary,8484
7210,WA,2009,homicide,24
4338,WA,2009,larceny,26680
5810,WA,2009,motor-vehicle-theft,3837
14550,WA,2009,property-crime,39197
8677,WA,2009,rape,468
10143,WA,2009,robbery,1259
13056,WA,2009,violent-crime,4099
1379,WA,2010,aggravated-assault,2534
11572,WA,2010,arson,237
2852,WA,2010,burglary,10712
7211,WA,2010,homicide,36
4339,WA,2010,larceny,31751
5811,WA,2010,motor-vehicle-theft,4668
14551,WA,2010,property-crime,47368
8678,WA,2010,rape,568
10144,WA,2010,robbery,1238
13057,WA,2010,violent-crime,4376
1380,WA,2011,aggravated-assault,3911
11573,WA,2011,arson,520
2853,WA,2011,burglary,19318
7212,WA,2011,homicide,57
4340,WA,2011,larceny,56851
5812,WA,2011,motor-vehicle-theft,7364
14552,WA,2011,property-crime,84053
8679,WA,2011,rape,1011
10145,WA,2011,robbery,1541
13058,WA,2011,violent-crime,6520
1381,WA,2012,aggravated-assault,7658
11574,WA,2012,arson,811
2854,WA,2012,burglary,39404
7213,WA,2012,homicide,134
4341,WA,2012,larceny,114275
5813,WA,2012,motor-vehicle-theft,16737
14553,WA,2012,property-crime,171227
8680,WA,2012,rape,1670
10146,WA,2012,robbery,3849
13059,WA,2012,violent-crime,13311
1382,WA,2013,aggravated-assault,7623
11575,WA,2013,arson,797
2855,WA,2013,burglary,39851
7214,WA,2013,homicide,119
4342,WA,2013,larceny,127147
5814,WA,2013,motor-vehicle-theft,19163
14554,WA,2013,property-crime,186958
8681,WA,2013,rape,1706
10147,WA,2013,robbery,4289
13060,WA,2013,violent-crime,13737
1383,WA,2014,aggravated-assault,7897
11576,WA,2014,arson,840
2856,WA,2014,burglary,38948
7215,WA,2014,homicide,129
4343,WA,2014,larceny,134540
5815,WA,2014,motor-vehicle-theft,21505
14555,WA,2014,property-crime,195833
8682,WA,2014,rape,1852
10148,WA,2014,robbery,4335
13061,WA,2014,violent-crime,14213
1384,WA,2015,aggravated-assault,8449
11577,WA,2015,arson,930
2857,WA,2015,burglary,38726
7216,WA,2015,homicide,157
4344,WA,2015,larceny,139836
5816,WA,2015,motor-vehicle-theft,20180
14556,WA,2015,property-crime,199672
8683,WA,2015,rape,1990
10149,WA,2015,robbery,4409
13062,WA,2015,violent-crime,15005
1385,WA,2016,aggravated-assault,9974
11578,WA,2016,arson,964
2858,WA,2016,burglary,41403
7217,WA,2016,homicide,155
4345,WA,2016,larceny,159055
5817,WA,2016,motor-vehicle-theft,27184
14557,WA,2016,property-crime,228606
8684,WA,2016,rape,2580
10150,WA,2016,robbery,4998
13063,WA,2016,violent-crime,17707
1386,WA,2017,aggravated-assault,11033
11579,WA,2017,arson,952
2859,WA,2017,burglary,39688
7218,WA,2017,homicide,190
4346,WA,2017,larceny,161065
5818,WA,2017,motor-vehicle-theft,26541
14558,WA,2017,property-crime,228246
8685,WA,2017,rape,2987
10151,WA,2017,robbery,5060
13064,WA,2017,violent-crime,19270
1387,WA,2018,aggravated-assault,11755
11580,WA,2018,arson,1018
2860,WA,2018,burglary,37735
7219,WA,2018,homicide,201
4347,WA,2018,larceny,156417
5819,WA,2018,motor-vehicle-theft,26083
14559,WA,2018,property-crime,221253
8686,WA,2018,rape,3266
10152,WA,2018,robbery,5368
13065,WA,2018,violent-crime,20590
1402,WI,2004,aggravated-assault,10
11594,WI,2004,arson,1
2874,WI,2004,burglary,35
4362,WI,2004,larceny,496
5834,WI,2004,motor-vehicle-theft,31
14574,WI,2004,property-crime,563
8700,WI,2004,rape,42
10166,WI,2004,robbery,2
13080,WI,2004,violent-crime,54
1403,WI,2005,aggravated-assault,2703
11595,WI,2005,arson,266
2875,WI,2005,burglary,4866
7232,WI,2005,homicide,122
4363,WI,2005,larceny,22688
5835,WI,2005,motor-vehicle-theft,6655
14575,WI,2005,property-crime,34475
8701,WI,2005,rape,446
10167,WI,2005,robbery,2952
13081,WI,2005,violent-crime,6223
1404,WI,2006,aggravated-assault,3384
11596,WI,2006,arson,352
2876,WI,2006,burglary,6558
7233,WI,2006,homicide,103
4364,WI,2006,larceny,28174
5836,WI,2006,motor-vehicle-theft,8400
14576,WI,2006,property-crime,43484
8702,WI,2006,rape,515
10168,WI,2006,robbery,3636
13082,WI,2006,violent-crime,7638
1405,WI,2007,aggravated-assault,3633
11597,WI,2007,arson,423
2877,WI,2007,burglary,7158
7234,WI,2007,homicide,102
4365,WI,2007,larceny,29649
5837,WI,2007,motor-vehicle-theft,8045
14577,WI,2007,property-crime,45275
8703,WI,2007,rape,592
10169,WI,2007,robbery,3595
13083,WI,2007,violent-crime,7922
1406,WI,2008,aggravated-assault,3729
11598,WI,2008,arson,385
2878,WI,2008,burglary,8430
7235,WI,2008,homicide,70
4366,WI,2008,larceny,33794
5838,WI,2008,motor-vehicle-theft,7039
14578,WI,2008,property-crime,49648
8704,WI,2008,rape,566
10170,WI,2008,robbery,3332
13084,WI,2008,violent-crime,7697
1407,WI,2009,aggravated-assault,3368
11599,WI,2009,arson,438
2879,WI,2009,burglary,9717
7236,WI,2009,homicide,87
4367,WI,2009,larceny,38007
5839,WI,2009,motor-vehicle-theft,5526
14579,WI,2009,property-crime,53688
8705,WI,2009,rape,624
10171,WI,2009,robbery,3310
13085,WI,2009,violent-crime,7389
1408,WI,2010,aggravated-assault,4161
11600,WI,2010,arson,411
2880,WI,2010,burglary,12263
7237,WI,2010,homicide,106
4368,WI,2010,larceny,45208
5840,WI,2010,motor-vehicle-theft,5526
14580,WI,2010,property-crime,63408
8706,WI,2010,rape,762
10172,WI,2010,robbery,3465
13086,WI,2010,violent-crime,8494
1409,WI,2011,aggravated-assault,4486
11601,WI,2011,arson,405
2881,WI,2011,burglary,12622
7238,WI,2011,homicide,107
4369,WI,2011,larceny,42209
5841,WI,2011,motor-vehicle-theft,5718
14581,WI,2011,property-crime,60954
8707,WI,2011,rape,818
10173,WI,2011,robbery,3556
13087,WI,2011,violent-crime,8967
1410,WI,2012,aggravated-assault,5648
11602,WI,2012,arson,444
2882,WI,2012,burglary,13195
7239,WI,2012,homicide,106
4370,WI,2012,larceny,42540
5842,WI,2012,motor-vehicle-theft,5853
14582,WI,2012,property-crime,62032
8708,WI,2012,rape,901
10174,WI,2012,robbery,3579
13088,WI,2012,violent-crime,10234
1411,WI,2013,aggravated-assault,5352
11603,WI,2013,arson,436
2883,WI,2013,burglary,12081
7240,WI,2013,homicide,125
4371,WI,2013,larceny,39478
5843,WI,2013,motor-vehicle-theft,5369
14583,WI,2013,property-crime,57364
8709,WI,2013,rape,829
10175,WI,2013,robbery,3825
13089,WI,2013,violent-crime,10131
1412,WI,2014,aggravated-assault,5646
11604,WI,2014,arson,376
2884,WI,2014,burglary,10841
7241,WI,2014,homicide,107
4372,WI,2014,larceny,37983
5844,WI,2014,motor-vehicle-theft,7650
14584,WI,2014,property-crime,56850
8710,WI,2014,rape,819
10176,WI,2014,robbery,4037
13090,WI,2014,violent-crime,10609
1413,WI,2015,aggravated-assault,6214
11605,WI,2015,arson,328
2885,WI,2015,burglary,11038
7242,WI,2015,homicide,170
4373,WI,2015,larceny,40461
5845,WI,2015,motor-vehicle-theft,8757
14585,WI,2015,property-crime,60584
8711,WI,2015,rape,1028
10177,WI,2015,robbery,4273
13091,WI,2015,violent-crime,11685
1414,WI,2016,aggravated-assault,6633
11606,WI,2016,arson,416
2886,WI,2016,burglary,11646
7243,WI,2016,homicide,172
4374,WI,2016,larceny,43882
5846,WI,2016,motor-vehicle-theft,7920
14586,WI,2016,property-crime,63864
8712,WI,2016,rape,1144
10178,WI,2016,robbery,3922
13092,WI,2016,violent-crime,11871
1415,WI,2017,aggravated-assault,7927
11607,WI,2017,arson,465
2887,WI,2017,burglary,11473
7244,WI,2017,homicide,151
4375,WI,2017,larceny,45162
5847,WI,2017,motor-vehicle-theft,7541
14587,WI,2017,property-crime,64641
8713,WI,2017,rape,1275
10179,WI,2017,robbery,3735
13093,WI,2017,violent-crime,13088
1416,WI,2018,aggravated-assault,7939
11608,WI,2018,arson,398
2888,WI,2018,burglary,10396
7245,WI,2018,homicide,137
4376,WI,2018,larceny,45637
5848,WI,2018,motor-vehicle-theft,7130
14588,WI,2018,property-crime,63561
8714,WI,2018,rape,1592
10180,WI,2018,robbery,3084
13094,WI,2018,violent-crime,12752
1432,WV,1998,aggravated-assault,329
11624,WV,1998,arson,41
2904,WV,1998,burglary,1208
7260,WV,1998,homicide,13
4392,WV,1998,larceny,2711
5864,WV,1998,motor-vehicle-theft,481
14604,WV,1998,property-crime,4441
8730,WV,1998,rape,109
10196,WV,1998,robbery,92
13110,WV,1998,violent-crime,543
1433,WV,1999,aggravated-assault,3591
11625,WV,1999,arson,418
2905,WV,1999,burglary,8006
7261,WV,1999,homicide,66
4393,WV,1999,larceny,22234
5865,WV,1999,motor-vehicle-theft,2855
14605,WV,1999,property-crime,33513
8731,WV,1999,rape,460
10197,WV,1999,robbery,498
13111,WV,1999,violent-crime,4615
1434,WV,2000,aggravated-assault,3955
11626,WV,2000,arson,446
2906,WV,2000,burglary,9342
7262,WV,2000,homicide,54
4394,WV,2000,larceny,27391
5866,WV,2000,motor-vehicle-theft,3219
14606,WV,2000,property-crime,40398
8732,WV,2000,rape,518
10198,WV,2000,robbery,693
13112,WV,2000,violent-crime,5220
1435,WV,2001,aggravated-assault,3266
11627,WV,2001,arson,409
2907,WV,2001,burglary,8579
7263,WV,2001,homicide,40
4395,WV,2001,larceny,26004
5867,WV,2001,motor-vehicle-theft,3123
14607,WV,2001,property-crime,38115
8733,WV,2001,rape,491
10199,WV,2001,robbery,612
13113,WV,2001,violent-crime,4409
1436,WV,2002,aggravated-assault,2679
11628,WV,2002,arson,534
2908,WV,2002,burglary,8689
7264,WV,2002,homicide,67
4396,WV,2002,larceny,24921
5868,WV,2002,motor-vehicle-theft,3371
14608,WV,2002,property-crime,37515
8734,WV,2002,rape,489
10200,WV,2002,robbery,590
13114,WV,2002,violent-crime,3825
1437,WV,2003,aggravated-assault,2763
11629,WV,2003,arson,583
2909,WV,2003,burglary,9044
7265,WV,2003,homicide,57
4397,WV,2003,larceny,25155
5869,WV,2003,motor-vehicle-theft,3006
14609,WV,2003,property-crime,37788
8735,WV,2003,rape,476
10201,WV,2003,robbery,617
13115,WV,2003,violent-crime,3913
1438,WV,2004,aggravated-assault,3163
11630,WV,2004,arson,577
2910,WV,2004,burglary,10006
7266,WV,2004,homicide,58
4398,WV,2004,larceny,29279
5870,WV,2004,motor-vehicle-theft,3433
14610,WV,2004,property-crime,43295
8736,WV,2004,rape,559
10202,WV,2004,robbery,710
13116,WV,2004,violent-crime,4490
1439,WV,2005,aggravated-assault,3077
11631,WV,2005,arson,459
2911,WV,2005,burglary,10390
7267,WV,2005,homicide,70
4399,WV,2005,larceny,31162
5871,WV,2005,motor-vehicle-theft,3552
14611,WV,2005,property-crime,45563
8737,WV,2005,rape,581
10203,WV,2005,robbery,770
13117,WV,2005,violent-crime,4498
1440,WV,2006,aggravated-assault,3137
11632,WV,2006,arson,462
2912,WV,2006,burglary,10558
7268,WV,2006,homicide,62
4400,WV,2006,larceny,30868
5872,WV,2006,motor-vehicle-theft,3706
14612,WV,2006,property-crime,45594
8738,WV,2006,rape,673
10204,WV,2006,robbery,810
13118,WV,2006,violent-crime,4682
1441,WV,2007,aggravated-assault,2980
11633,WV,2007,arson,463
2913,WV,2007,burglary,9764
7269,WV,2007,homicide,57
4401,WV,2007,larceny,29607
5873,WV,2007,motor-vehicle-theft,3216
14613,WV,2007,property-crime,43050
8739,WV,2007,rape,655
10205,WV,2007,robbery,807
13119,WV,2007,violent-crime,4499
1442,WV,2008,aggravated-assault,2946
11634,WV,2008,arson,372
2914,WV,2008,burglary,10023
7270,WV,2008,homicide,58
4402,WV,2008,larceny,30166
5874,WV,2008,motor-vehicle-theft,2924
14614,WV,2008,property-crime,43485
8740,WV,2008,rape,726
10206,WV,2008,robbery,838
13120,WV,2008,violent-crime,4568
1443,WV,2009,aggravated-assault,3203
11635,WV,2009,arson,371
2915,WV,2009,burglary,10696
7271,WV,2009,homicide,75
4403,WV,2009,larceny,28822
5875,WV,2009,motor-vehicle-theft,2530
14615,WV,2009,property-crime,42419
8741,WV,2009,rape,703
10207,WV,2009,robbery,849
13121,WV,2009,violent-crime,4830
1444,WV,2010,aggravated-assault,3193
11636,WV,2010,arson,304
2916,WV,2010,burglary,9233
7272,WV,2010,homicide,55
4404,WV,2010,larceny,24263
5876,WV,2010,motor-vehicle-theft,2026
14616,WV,2010,property-crime,35826
8742,WV,2010,rape,615
10208,WV,2010,robbery,675
13122,WV,2010,violent-crime,4538
1445,WV,2011,aggravated-assault,3205
11637,WV,2011,arson,261
2917,WV,2011,burglary,9179
7273,WV,2011,homicide,75
4405,WV,2011,larceny,24033
5877,WV,2011,motor-vehicle-theft,1851
14617,WV,2011,property-crime,35324
8743,WV,2011,rape,591
10209,WV,2011,robbery,719
13123,WV,2011,violent-crime,4590
1446,WV,2012,aggravated-assault,3564
11638,WV,2012,arson,353
2918,WV,2012,burglary,10363
7274,WV,2012,homicide,59
4406,WV,2012,larceny,28692
5878,WV,2012,motor-vehicle-theft,2064
14618,WV,2012,property-crime,41472
8744,WV,2012,rape,725
10210,WV,2012,robbery,780
13124,WV,2012,violent-crime,5128
1447,WV,2013,aggravated-assault,3105
11639,WV,2013,arson,217
2919,WV,2013,burglary,8043
7275,WV,2013,homicide,53
4407,WV,2013,larceny,23702
5879,WV,2013,motor-vehicle-theft,1715
14619,WV,2013,property-crime,33677
8745,WV,2013,rape,566
10211,WV,2013,robbery,539
13125,WV,2013,violent-crime,4263
1448,WV,2014,aggravated-assault,3133
11640,WV,2014,arson,191
2920,WV,2014,burglary,6975
7276,WV,2014,homicide,66
4408,WV,2014,larceny,22269
5880,WV,2014,motor-vehicle-theft,1597
14620,WV,2014,property-crime,31032
8746,WV,2014,rape,489
10212,WV,2014,robbery,465
13126,WV,2014,violent-crime,4153
1449,WV,2015,aggravated-assault,3380
11641,WV,2015,arson,216
2921,WV,2015,burglary,7199
7277,WV,2015,homicide,69
4409,WV,2015,larceny,22413
5881,WV,2015,motor-vehicle-theft,1809
14621,WV,2015,property-crime,31637
8747,WV,2015,rape,598
10213,WV,2015,robbery,585
13127,WV,2015,violent-crime,4632
1450,WV,2016,aggravated-assault,3780
11642,WV,2016,arson,240
2922,WV,2016,burglary,8143
7278,WV,2016,homicide,82
4410,WV,2016,larceny,23725
5882,WV,2016,motor-vehicle-theft,2277
14622,WV,2016,property-crime,34385
8748,WV,2016,rape,622
10214,WV,2016,robbery,671
13128,WV,2016,violent-crime,5155
1451,WV,2017,aggravated-assault,3773
